ID	HC_1	HC_10	HC_11	HC_12	HC_13	HC_2	HC_3	HC_4	HC_5	HC_6	HC_7	HC_8	HC_9	PTB_1	PTB_10	PTB_11	PTB_12	PTB_13	PTB_2	PTB_3	PTB_4	PTB_5	PTB_6	PTB_7	PTB_8	PTB_9	PTB_DM_1	PTB_DM_10	PTB_DM_11	PTB_DM_12	PTB_DM_13	PTB_DM_2	PTB_DM_3	PTB_DM_4	PTB_DM_5	PTB_DM_6	PTB_DM_7	PTB_DM_8	PTB_DM_9
Methionine	31798.2236	53194.6101	52745.8194	88537.97033	65082.647	49503.81877	49178.899	49818.33548	60277.74094	59934.85575	60791.146	78948.82906	71100.924	46284.05819	24900.72928	15940.40891	57405.69474	70487.02147	31714.85082	35766.79779	41143.9075	43332.85895	25630.61313	38103.13147	43753.10433	27379.05623	35622.22	54429.52444	36314.07744	24613.41491	78643.71213	18518.64853	34788.352	36403.6855	56141.51688	51201.3428	68204.18973	26999.4656	32486.3808
Methionine	8780.4288	15872.55453	14887.67369	21410.72354	19312.58673	14500.85919	14610.69185	13339.49964	25547.6125	17844.46102	15062.58669	16364.31684	17214.73704	10791.37492	11243.38372	9410.664706	15538.40139	20805.35958	7166.0128	10008.515	10705.98639	10457.53739	6054.130179	12122.8524	12786.9343	19077.71969	2220.96483	13764.49983	12090.15953	7613.299129	21388.05672	5673.852222	10696.21645	9137.594375	13510.17619	18067.91885	20758.16064	9036.887407	8809.984815
Guanine	1230.898667	1171.794	1259.751652	2652.421796	1133.859158	1232.152	1557.0865	1434.314049	1354.2074	1184.100182	1420.589391	1149.329455	2123.295105	1293.949731	1171.845818	1788.697391	1282.667321	1181.426412	874.3554286	1151.956636	1392.958933	1264.836	1164.708541	1449.515571	1321.949	1220.111077	912.8367871	1603.78	1789.5086	1056.1771	1164.844429	1013.646889	1365.3475	1989.967529	1572.435	1118.831357	1928.364474	803.2916667	1015.047783
Guanine	485.1211538	1852.436814	1302.541188	2114.406273	963.231913	780.516	1639.092	2133.928571	417.3550526	1417.880279	1770.515679	1191.04412	1611.137	3135.9375	1217.071556	822.21425	1122.663548	1533.397893	2383.717333	3751.488667	1673.560364	5913.986522	2315.186087	1489.360316	775.52036	1950.346974	3870.393293	1248.468615	447.6461818	1377.099446	333.9352941	1294.665091	1627.642235	1703.218342	1455.0408	1496.391113	1304.566174	1023.248625	1194.462038
Oxypurinol	3778.992	3884.374571	3774.514286	7007.374455	4767.646714	3927.87	6838.17696	4608.835278	5309.205	3386.271429	3186.177476	3484.238438	6394.63	1656.481	1883.995778	4007.22	3470.2723	5525.202632	2428.222588	1709.844667	1652.5938	1629.130125	1720.944	783.636	682.1716154	1445.034375	743.6045579	3721.064857	3814.054138	1883.36005	5241.731	2247.895125	2328.360182	1445.700875	4451.644643	681.0441667	966.228	1254.469765	947.527
Xanthine	5388.527571	4657.561636	4871.581875	7360.194333	6101.238	5450.54	5963.966364	5826.73	5680.535769	4454.19	4644.2125	4593.588889	7381.886909	2427.590625	3303.412267	2530.88	3903.480273	6805.567053	3395.072692	1853.73	2280.7582	2032.682111	2500.383444	1393.537469	666.9304	520.9515095	4810.662267	3953.482	5002.428667	1965.233333	6926.730091	3158.7465	3891.84095	1884.76875	5367.93825	855.5114919	495.8648071	1730.463	1585.426938
Dopamine	7273.314	6695.954091	6321.625227	12443.29714	8298.805417	10708.61215	14019.01429	7005.916364	7821.538292	6980.51472	13510.75731	6012.505185	12840.3252	8628.269791	6557.569926	10405.2247	15537.35542	14466.82414	13024.43666	7924.614951	10539.98073	5920.172409	6631.875913	5954.442667	8409.0624	9189.4792	12070.33845	13553.63473	11541.85943	10911.8259	15191.63724	15534.4879	15352.42875	8789.09529	15753.27313	14870.63771	15671.42337	12785.70902	10385.86727
Histidine	40046.75087	25904.53205	31302.10503	20089.31845	34970.40851	32255.61977	21560.82887	43376.49616	45891.14387	29223.36192	53559.65616	45893.04538	24762.03	25174.04235	18363.615	14199.28691	27989.84432	42097.85469	22418.69913	18592.39588	32359.07978	29912.82	20484.91307	36596.39226	18340.18714	13792.50825	20086.401	17142.73808	23991.07885	15092.7876	13948.54595	25121.21238	27717.65582	23242.40563	25883.93081	28068.04269	47844.3266	8845.404174	8717.604
Histidine	15876.53566	14534.3114	18773.72304	18995.61879	16498.35508	13764.17787	16348.73692	15408.81746	14612.28793	17176.86592	20235.27679	15770.76986	14943.936	14920.8557	6701.3568	10092.4068	16378.44572	15752.30505	12902.11037	14877.21648	14820.91419	19522.85772	11954.85122	12655.68676	18410.1003	10685.77986	13510.53639	8437.278182	11583.58385	10292.79374	15550.14857	20866.43829	16821.68134	16312.146	17375.34556	12335.02086	21883.93257	8884.947666	9752.431542
L-Carnitine	279658.9938	320422.3644	243299.0806	317410.9529	350862.6056	234616.332	387732.0081	300591.3387	352415.712	216639.3555	176008.9534	174084.4758	220934.2426	286565.2085	241349.7338	226771.1626	309184.6984	318483.9705	203801.7137	301873.7691	312780.1918	346626.0322	278792.4454	285739.1507	301189.936	246214.1026	365850.5089	103411.4884	220692.5787	226919.6125	319204.5576	377599.0133	394083.0313	273292.7483	402516.0067	285528.0662	396025.1532	197959.98	236120.47
2-Coumaric acid	4751.4344	4922.19	3712.50064	4872.952857	3862.9696	3786.519273	4195.283333	4845.509308	4369.390263	5922.5826	4606.76	4362.442727	3925.373188	4252.914583	3519.208867	3863.53425	4234.0482	3802.5566	4192.9332	4289.078588	4693.0125	3990.3	3817.106471	4201.939381	4190.190439	4225.111579	5840.273833	4033.823533	4010.125895	4117.55175	4482.245625	3714.7515	4075.356923	4415.2128	3608.741143	4065.272316	4074.63745	4105.388571	3905.667187
2-Hydroxycinnamic acid	47138.47227	45910.15255	56247.07296	94633.55026	49554.64745	63859.16155	63295.90187	54413.068	65983.76714	42434.96	52996.03091	70042.60227	47585.78818	63943.81064	33462.89385	37275.99891	48615.41954	61927.42636	67315.22	54194.10643	35737.7745	44485.77886	52406.9767	40540.09872	47856.59214	54106.45109	22864.3471	43250.91086	79387.70539	28641.03736	73373.05245	68044.04078	56499.62318	65073.85309	67313.47518	64880.66348	64266.11826	28250.27182	37771.5399
2-Coumaric acid	50617.853	65011.19965	61377.71143	90535.6435	53572.773	65687.28133	66261.04	64368.2985	73180.2366	46029.8898	56426.30263	81649.7	51782.52409	69061.3712	35638.45713	26829.054	60743.89825	68834.00914	77025.82049	64597.40706	41674.05385	46587.72725	51535.98986	33612.678	35486.2422	36961.0254	54985.97438	49928.0065	77295.43929	28755.19617	73056.45263	63315.098	61885.41273	66254.98188	59404.62655	56988.70406	54136.24033	24085.9344	34666.7545
Phenylalanine	538584.6775	934225.5872	776202.8509	1138940.861	882612.3554	605418.3457	566819.5	528709.636	661650.1452	845098.916	934855.7483	815714.6985	729110.352	576716.536	606202.8408	629425.8409	963470.5222	1011298.732	729411.3305	592253.4266	570588.7016	655189.8089	642729.2999	479318.285	644676.744	567584.3191	634467.6093	964392.1227	982275.4209	680623.8307	1102687.551	562364.868	667959.6721	666118.2555	640508.1855	592172.0222	563332.9756	603199.907	423105.6536
Phenylalanine	9314.333143	10650.67976	9586.7253	4437.588	6353.711824	13045.15713	2351.545556	1898.924	1478.539017	5794.868279	14135.928	16071.34238	17318.40882	5232.80204	272.2014167	9687.355765	17991.172	9121.876172	1777.49	3895.947	2141.490938	1823.475152	7229.2152	177.0619904	293.2501363	2449.353383	21750.432	25580.74313	6401.216533	5889.829583	13573.9996	4364.01525	3968.618225	3145.374571	1078.246	1398.705901	867.0837131	0	1175.190152
Phthalic acid	2452.619	2465.396625	4774.435458	12353.92626	1465.253891	1881.010615	2423.968364	2973.72915	8158.712063	2435.964462	1918.553625	2552.361	2608.826182	2697.189579	3334.003833	1801.437474	2293.505111	2348.527841	7032.802091	4933.384393	3287.439483	3124.843765	3816.662348	11768.789	9239.23224	2745.743	2176.490095	1429.846324	1759.4675	1916.632708	2862.416294	2458.705214	1579.93	2133.649091	1976.772571	3614.467476	2681.208174	2229.2182	16598.67042
Perillic acid	5158.462948	5418.924291	13264.03708	5201.214478	1809.491688	466.8468182	6791.953744	10141.68732	530.07875	538.1455263	725.94	361.5642353	6201.642153	8433.33772	808.23125	4918.993351	4145.228105	1169.194857	6873.305393	830.82825	12042.52191	923.3327241	782.3945455	373.747	5766.292677	565.5950588	4044.333033	2282.681	8320.775093	12021.84762	895.02925	659.7763636	688.5083333	636.1263333	1042.04929	802.9045882	501.7221667	586.866	10943.12046
Perillic acid	5384.420625	5709.74113	13665.0153	5695.44	4843.2055	11673.72617	6836.875833	11183.4252	6165.2976	9917.8695	10416.97036	7383.34375	6988.378478	9124.911208	8346.4545	5330.666875	4600.7915	6319.405	7892.60225	8899.928333	12338.34852	4057.590417	10082.35814	5480.949833	6226.123783	5416.46336	5088.75	10521.25548	8977.275208	12773.21544	8012.4658	6850.330568	11156.90296	16354.31963	8192.150522	4180.391855	11205.45663	9336.66413	11998.8435
Uric acid	138577.5332	150377.774	145997.803	216454.8861	217067.8614	194829.1042	237353.6468	198681.1507	244595.096	95748.22923	152906.9867	171381.0373	180131.101	140287.35	101561.6634	112084.3948	175113.2439	190592.7319	109680.5494	107447.3576	190249.1674	179986.5045	151977.864	146245.2115	162018.9206	133263.1139	53729.68528	193954.5488	208344.8236	116130.0012	105651.7032	133270.1077	196132.365	112228.4776	177603.2754	91746.416	160639.7193	140711.0807	83060.26846
Uric acid	15685.37481	7622.478706	18516.12526	25250.76481	20466.58655	9021.1284	25579.50072	14395.04733	28621.20113	4862.830966	7654.924967	18767.03772	9739.060686	19767.80282	10588.74422	13189.9392	10840.99765	9480.566735	6369.855882	7016.254553	14027.93275	21488.40433	20098.3321	8598.975767	21274.11274	13882.05069	6518.389333	17134.13327	21487.94257	13928.36162	10256.14655	7079.433455	22849.72474	6356.906065	8496.111038	11079.43794	10027.36714	7426.749208	6883.097596
2,6-Dimethoxy-1,4-benzoquinone	17335.69788	46369.24409	16111.93422	5890.948667	15310.04775	96682.25045	77744.08393	5739.933909	59675.39776	24552.99643	56222.7479	28192.43093	65872.15014	36457.18221	17238.91067	24999.174	40058.70821	10595.1525	5937.386	25772.57626	40089.59456	48600.00141	32989.24183	118333.2436	30002.22414	168901.5955	21287.35119	1626.526538	50057.20133	4804.839636	4904.459	21619.8771	159788.4061	5282.37985	2814.037778	3848.6106	31117.43886	2728.7108	9990.99
Homogentisic acid	4006.9708	1029.49975	2873.779556	2284.260625	6796.076	2855.5738	3343.669	4888.2554	3946.594909	2376.323833	3079.7155	1858.506154	1204.9884	2648.756	2042.440727	4247.206857	1902.0885	7643.705636	2584.48725	2311.780625	3791.937333	4208.256643	4107.3068	587.5761719	770.5277797	959.6943512	1535.217	3025.8846	1703.904333	2314.809	5184.192	3187.9899	2671.312	3417.737222	2637.258667	1498.924848	918.3889343	1089.050777	871.5435791
Arginine	59578.89494	113955.8196	127538.9775	187032.0703	169697.9165	129420.4514	69850.0705	77879.09343	122418.6227	139319.8902	72854.54886	138780.9788	64718.80156	73995.61458	13972.7484	78142.14862	105796.9948	188691.8101	101946.9227	124154.0243	123143.8364	74079.89677	81182.25953	33631.758	59684.478	26500.95605	77019.73778	86382.87813	75605.9525	73380.75135	234021.4359	75342.85555	89038.59455	91179.6076	189228.8734	64309.15978	50118.15229	16034.42312	32871.41603
Arginine	35388.42658	49143.4325	45167.26163	46045.48212	44216.80057	45531.31385	44523.56357	47385.49135	52312.14216	35465.17851	37924.81943	57677.83339	38498.27061	61937.70313	32895.75686	45615.8304	50521.1085	52714.14553	58289.91073	57645.42762	56810.31652	56291.34808	65230.191	29838.73295	31643.93714	35370.11055	42163.21576	60386.64107	60420.45707	34665.22	61210.50423	64676.0113	90151.84286	104548.64	54120.42003	26897.71375	48242.24961	10574.34427	15538.74769
3-Indoleacetic acid	5295.94125	6642.768	9759.501286	9244.34	7627.141318	6684.356932	9200.629667	8123.964219	10115.03354	5557.117091	4475.874847	4842.838	4488.350667	8469.752897	2403.75	4177.190909	6661.732	5147.716533	23896.04861	6445.526095	11876.21076	5473.018346	8745.49219	5695.936714	7577.899038	8892.131429	9148.00913	2073.646286	2943.872	1321.687077	3260.0944	5595.506774	7179.76	5051.743421	2967.898909	2192.570833	5087.202286	2965.811188	1774.322333
4-Methylumbelliferone	2809.406364	4112.976744	3090.552667	4960.5555	4501.794286	3020.86375	3008.829857	3721.671551	3183.056571	3514.550471	3272.3625	3909.289474	2931.629333	3369.395571	4178.988043	4105.746474	3365.570353	4887.225	2800.548182	2672.462	3162.38381	2717.014857	2656.355667	4156.149375	3110.85419	4491.87225	4959.020511	4442.724645	3282.478105	4400.586	3287.753	3162.644455	2870.550621	2374.512	2386.174091	5107.942757	4676.512414	3202.962476	3596.25375
Umbelliferone	5193.253263	21131.15455	5935.665882	17815.13	5891.840933	71627.36631	1505.442765	2992.652	1546.767143	17983.28764	18717.02233	21278.15583	642.5835	2294.072	6225.003591	11351.40469	10004.68923	3401.1836	2921.222092	1947.054889	1685.362154	764.7816	2282.397333	631.4916364	3165.235615	1998.926	2676.23125	1133.68195	555.1573597	1223.352	2446.48575	1904.025	36624.36133	2905.750333	856.2547366	894.15625	2344.332	394.6922727	935.2311346
Theophylline	3793.52025	69673.443	869.4747778	130695.7144	22858.91965	87793.161	1107.419631	32771.3568	622.2877706	1873.45375	20214.44383	50680.05417	18806.99347	2152.478294	17894.40733	25223.925	1294.56	12915.29383	6970.967	6307.309652	495.2382863	1016.234688	22611.23625	558.8541667	3849.961636	1225.734256	773.6766486	1051.620846	501.4716667	1099.266524	2423.270625	18780.0451	41521.3834	1239.70071	13079.682	2449.235063	1075.371628	1149.465057	12628.45524
Pargyline	153040.7142	140562.4767	174877.8335	296228.1109	148144.6513	190645.4645	167397.8557	168210.7276	196630.7048	128294.4364	152684.5352	202458.6102	148305.996	176564.0052	104958.1725	113574.4152	183556.3165	177730.5832	205272.697	160840.0835	105539.1488	132023.934	164004.1994	115964.6353	141155.5483	169662.9939	63400.6772	143985.7655	529327.4382	84962.87687	224963.0856	197441.2226	179747.235	200422.9004	208679.9748	187866.2035	187776.607	82926.72995	113393.1
Tyrosine	161238.9875	201788.2602	193149.6544	273580.5432	158334.7058	202447.4083	200600.9885	205974.1913	228057.6889	141436.4804	171864.576	248445.53	164901.44	206479.2526	98434.24789	72318.58337	196325.024	199323.2096	219917.7076	189297.1237	121674.0489	143969.5223	174544.227	91655.3655	105225.1941	99886.24615	152621.2728	161527.193	250506.5858	86979.1055	219731.5226	188164.3726	201913.2087	222085.9964	186103.0885	156236.0828	155207.3029	73090.7715	100060.5797
Tyrosine	806.2611429	437.031104	617.7902308	2007.86026	662.2217143	720.46	513	699.722	3989.355033	529.261	562.173375	519.435	643.72875	1567.267685	4701.952204	45368.83692	604.5306667	76796.02812	965.7124286	592.4493365	690.9304286	376.8794	11250.50467	126.0060883	35884.50509	53702.11031	189.307265	535.2288	609.4877143	742.924	18711.09476	869.04102	3477.568634	394.6111667	3124.315767	80613.79394	158368.5673	4133.486053	35585.05894
Benzophenone	20478.48182	19419.657	21698.2816	18928.71078	17399.68843	30431.01715	45061.21559	19953.21575	16673.1525	18835.06345	21621.09854	31536.04136	20270.99296	19581.56268	29369.48775	22312.415	19068.71162	24754.00433	15857.25129	17940.8807	21728.04366	20232.93635	18992.83339	22095.91291	20160.44473	20232.1875	20473.906	19142.64359	38327.56033	21715.23273	20930.54909	18078.70291	17841.01345	21604.36614	17189.04277	20901.24573	21540.77486	59492.75878	19023.49733
Benzophenone	1940.372	2809.361739	2360.27187	3546.548261	2432.946409	4508.4272	2201.133568	1567.531667	2078.347364	2060.606417	2407.56705	1674.38445	2264.193829	1429.5804	11769.94644	11770.60071	1388.621143	2345.08775	12936.20177	1270.896	2626.751033	2154.261778	1772.894903	871.0858667	12072.15465	11429.95738	12622.4432	1491.493778	11602.85033	12425.86978	2185.239559	1880.9539	12121.81779	1999.926727	1788.492857	12814.97615	12535.88141	1980.926872	11763.42871
Phosphocholine	11959.54347	11844.20029	6964.541004	6089.006353	8946.744	11059.44965	12156.51426	20173.96073	6901.001229	18135.04943	11849.22471	8703.06008	8853.861077	22441.49286	10296.68981	6016.177859	9712.520954	10130.4995	11866.8232	7513.906591	12592.75955	8874.5157	7156.595179	6752.83605	5682.078992	8862.589087	12952.82216	8947.3782	9357.80352	10461.60573	11240.9838	30696.41779	10143.504	19653.63584	7564.101263	7569.442233	12375.24039	11475.56109	12091.51442
Phosphocholine	7290.536875	9024.388947	6975.040368	8160.296727	13081.99695	7358.333818	6886.121481	9744.6	8425.796571	10657.78656	11160.31858	4864.122529	12135.075	6717.967933	9449.400667	4518.932625	8497.587	8638.710909	7120.296296	6398.798227	8672.969643	7277.16948	6068.6855	8980.253333	6450.46335	5599.638	5369.877267	8595.532857	6041.5362	5501.046154	4873.105429	9375.587586	5224.383348	7741.552188	10042.304	5656.028571	12332.49244	7014.167952	9994.581
4-Isoxazolepropanoic acid, alpha-amino-2,3-dihydro-5-methyl-3-oxo-	21278.682	15947.27147	29499.96176	12952.48174	45981.15453	14185.17333	32156.44295	26697.56633	24515.88663	16907.8125	24151.65284	12652.23179	27367.155	33096.9975	12516.49995	25452.991	27627.38084	26537.93053	29863.21967	29139.1029	55094.48084	28835.97979	36797.55167	1241.643286	16906.99349	17146.40317	3951.003053	8873.941824	14765.03778	15564.55059	6130.865811	904.279	3288.349762	7903.279158	13696.17035	14130.493	4513.59	11939.06498	11463.56342
4-Isoxazolepropanoic acid, alpha-amino-2,3-dihydro-5-methyl-3-oxo-	1253.129444	14633.33159	3654.683	8367.999112	1918.756	1424.376	3601.202276	2456.133141	1264.56975	2257.316375	6475.389627	6981.059368	3931.448889	2674.220798	13488.93	2866.035561	9096.120529	7040.52	2513.310909	2918.120653	5889.904598	862.4711667	3087.201188	17601.78	23435.64229	28015.08449	1466.24	3878.5454	6167.295918	4230.486867	12322.23131	1849.7795	2122.8548	1131.937553	1732.855273	7088.227181	6949.558222	14306.42367	28100.34561
L-Phenylalanine	364429.9534	326467.4634	347500.7149	444498.5295	415553.9767	422727.3996	414791.1847	431761.2547	455744.2434	339418.755	349913.4775	423039.1922	495619.3309	328025.2513	210769.2145	119613.81	393203.4681	326529.6755	251728.4404	316367.6379	302390.1495	336815.28	297672.9588	353174.8315	335867.8125	281760.8618	382016.6603	214905.8585	316733.2289	198903.1107	199671.79	364473.3807	352265.376	336740.4282	384951.4189	476947.7105	443209.4597	286395.4742	300454.7092
alpha-Ionone	14527.48183	7876.942864	9139.543548	15064.82207	10872.01043	8598.054	10414.06868	9914.18887	10419.10457	7014.3205	10490.29883	11749.77391	7776.810522	8983.324545	7638.9625	8208.163727	7397.384435	12431.50127	6062.438933	10101.56659	11184.07677	9034.355522	6224.467652	6106.049455	4320.0234	12311.04747	4388.996	15674.62087	12879.97373	8385.06887	10281.36827	8197.128967	10280.82904	9996.98775	11412.674	9292.296591	4250.54175	9417.855136	6762.849882
Caffeine	1702.398173	151971.256	1128.755942	169490.4891	22564.68735	208036.0555	1594.250289	48286.01967	1218.305894	1173.564453	27860.53577	36848.91275	8350.173	1907.5545	9747.113455	12388.19293	1051.40563	13498.5055	3228.187452	2673.279583	769.1771429	1132.962836	7903.398333	935.9930936	861.0806667	1140.429688	2007.035217	570.009	1275.510146	1532.138	4633.396286	10802.26909	36195.9	1378.476379	17144.8992	1110.555	1315.970676	1008.956809	7405.921462
(-)-alpha-Curcumene	10063.44704	4075.209231	4796.664994	3700.969791	4025.790877	20057.01408	4613.519426	12518.82491	8913.359	3809.487441	4243.514598	3599.237559	3506.323499	9955.491652	3920.895636	3801.386119	4056.134301	4135.743457	13216.28275	19956.4697	7236.66	10956.71413	25995.306	4074.99694	4453.709834	3793.770188	10029.82277	3971.895083	3671.207727	3509.164322	4304.256793	21052.09978	16722.05704	9396.909	5595.630857	3683.712705	4098.172663	3887.773981	4223.442585
3-(2-Hydroxyphenyl)propionic acid	9479.398286	9445.88475	8125.902778	8444.039381	5798.520467	7172.424	8817.829429	7897.2045	8552.2965	6978.1	6278.3525	16283.26159	6986.513071	6745.806526	4295.595429	5509.032	6576.868071	9123.240667	5284.527273	5682.425571	5766.744875	5114.795268	4368.640211	2630.170447	2893.005	1855.49	10065.26222	7156.4598	8032.149579	5220.546316	8946.76	8678.770909	9842.109818	5251.527273	7183.5816	3070.1575	2128.72	3490.743494	2999.7658
Tryptophan	308381.088	273461.8519	327279.0105	406205.4775	365008.3535	372171.2566	361328.2584	385028.0591	431569.2576	333561.393	297568.2562	347845.3983	434354.4609	296422.62	151098.5164	97418.772	330579.9265	274515.4573	228017.1105	281090.94	284863.068	311304.3164	284039.5564	323234.9787	299803.8722	249305.0472	309300.605	203480.356	281316.4507	170444.6898	145143.6879	327788.5056	285528.9016	277246.176	304775.6337	374248.0735	361554.921	249820.3553	245506.485
alpha-Irone	18006.5977	15493.07803	16225.3252	17167.11612	15502.9215	12088.15721	15850.05202	16657.47323	8940.288429	16676.6953	14896.75267	15629.83657	16803.41743	16393.47991	9874.129455	3168.1568	11681.07072	16075.23339	21378.26025	12129.72093	15816.89218	22766.48288	15527.85436	18311.412	15958.932	10170.753	11697.03268	11296.9675	7996.108909	8022.6432	14796.13083	16495.17283	9595.32	10253.3025	10197.12522	26163.71526	16044.00526	17315.32348	13794.18805
L-Kynurenine	10550.31	16695.575	11653.38667	14400.93375	9795.29375	9807.948	10631.92531	10701.25714	10217.1097	9485.112	12287.73136	6288.70885	12518.62316	14882.70123	8299.876565	7828.320783	7259.434435	16489.9735	13955.77586	11354.94529	10218.505	13944.128	16419.53168	8685.154857	10471.53905	12406.34475	10668.00411	15385.26945	10772.68305	14952.41105	28713.79393	10488.99713	13631.88273	10458.1526	18023.05618	6682.931478	9837.95619	21374.71267	6887.03687
Proflavine	10111.32356	5854.511818	7258.624	6097.764	7722.558429	9334.487095	9925.850455	11918.4625	8169.694133	7415.363455	6432.229762	7123.1475	5899.273393	13318.62316	8844.116429	7640.253474	6223.173056	9930.258462	10180.35436	9742.08881	9191.893333	9365.771636	10061.93671	6745.129829	6838.572643	5877.146395	14444.07852	10993.27127	6837.48703	10811.808	7678.75135	10436.34	10421.96464	9617.10315	8317.380438	8027.878421	5840.3295	5657.895222	6028.177333
Harmine	25450.08136	23130.18983	14313.41172	20184.37432	21968.37409	26321.65964	14379.86727	13210.13691	16332.09818	12045.6587	9370.026	13921.118	30140.31955	13624.69842	14002.18922	28820.224	26848.84364	21355.88966	13441.1085	6560.516182	9804.744138	13862.52573	10411.87691	17837.3087	16490.82182	31143.366	14058.55695	17201.14957	15652.72941	14161.52218	15548.26575	15183.78436	10796.73933	39556.26727	16053.74727	17380.79762	15808.40914	10634.66087	13181.90461
L-Propionylcarnitine	18253.73138	28714.12752	30508.98567	39434.81804	34522.90235	18846.50667	36953.17233	32458.99404	35245.84648	21254.89482	25290.1475	13175.53221	16513.22586	16955.50187	17279.55873	16963.70839	43166.71777	33149.04417	25262.268	15074.20691	19741.39243	26779.27387	25344.09352	22071.74613	42173.42887	30029.5912	23361.00375	6881.106522	13859.18849	9135.811667	34797.875	25732.47625	39830.82133	19336.05	27523.92942	35727.09683	53004.98676	17024.87374	22957.906
